Clock_Round,Service_Area,Band,Bidder,Last Bid Submitted at start of Clock Round (Rs. Crore),Provisionally Allocated Block(s) at start of Clock Round (In No.),Rank at start of Clock Round,bid_decision,No. of Block(s) Selecte d,prov_win_bid,Provisionall y Allocated Block(s) at end of Clock Round,prov_rank
15,Punjab,700,Tata Tele,0,0,0,0  no,0,0,0,0
15,Punjab,700,Vodafone,0,0,0,0  no,0,0,0,0
15,Punjab,800,Aircel,0,0,0,0  no,0,0,0,0
15,Punjab,800,Bharti,0,0,0,0  no,0,0,0,0
15,Punjab,800,Idea,150.98,0,0,Bid,4,153.99,4,1
15,Punjab,800,RCL,0,0,0,0  no,0,0,0,0
15,Punjab,800,Jio,150.98,3,0,1  no,0,150.98,1,2
15,Punjab,800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Punjab,800,Vodafone,0,0,0,0  no,0,0,0,0
15,Punjab,1800,Aircel,0,0,0,0  no,0,0,0,0
15,Punjab,1800,Bharti,15.4,4,0,4  no,0,15.4,4,4
15,Punjab,1800,Idea,15.4,10,0,3  no,0,15.4,10,3
15,Punjab,1800,RCL,0,0,0,0  no,0,0,0,0
15,Punjab,1800,Jio,15.4,26,0,1  no,0,15.4,26,1
15,Punjab,1800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Punjab,1800,Vodafone,15.4,15,0,2  no,0,15.4,15,2
15,Punjab,2100,Aircel,0,0,0,0  no,0,0,0,0
15,Punjab,2100,Bharti,0,0,0,0  no,0,0,0,0
15,Punjab,2100,Idea,0,0,0,0  no,0,0,0,0
15,Punjab,2100,RCL,0,0,0,0  no,0,0,0,0
15,Punjab,2100,Jio,0,0,0,0  no,0,0,0,0
15,Punjab,2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,Punjab,2100,Vodafone,455,1,0,1  no,0,455,1,1
15,Punjab,2500,Aircel,0,0,0,0  no,0,0,0,0
15,Punjab,2500,Bharti,0,0,0,0  no,0,0,0,0
15,Punjab,2500,Idea,0,0,0,0  no,0,0,0,0
15,Punjab,2500,RCL,0,0,0,0  no,0,0,0,0
15,Punjab,2500,Jio,0,0,0,0  no,0,0,0,0
15,Punjab,2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,Punjab,2500,Vodafone,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Aircel,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Bharti,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Idea,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,RCL,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Jio,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Tata Tele,0,0,0,0  no,0,0,0,0
15,Rajasthan,700,Vodafone,0,0,0,0  no,0,0,0,0
15,Rajasthan,800,Aircel,0,0,0,0  no,0,0,0,0
15,Rajasthan,800,Bharti,0,0,0,0  no,0,0,0,0
15,Rajasthan,800,Idea,269.21,4,0,1  no,0,269.21,4,1
15,Rajasthan,800,RCL,0,0,0,0  no,0,0,0,0
15,Rajasthan,800,Jio,262.65,2,0,Bid,4,269.21,2,2
15,Rajasthan,800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Rajasthan,800,Vodafone,0,0,0,0  no,0,0,0,0
15,Rajasthan,1800,Aircel,0,0,0,0  no,0,0,0,0
15,Rajasthan,1800,Bharti,18.47,9,0,3  no,0,18.47,9,3
15,Rajasthan,1800,Idea,18.47,25,0,1  no,0,18.47,25,1
15,Rajasthan,1800,RCL,0,0,0,0  no,0,0,0,0
15,Rajasthan,1800,Jio,0,0,0,0  no,0,0,0,0
15,Rajasthan,1800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Rajasthan,1800,Vodafone,18.47,21,0,2  no,0,18.47,21,2
15,Rajasthan,2100,Aircel,0,0,0,0  no,0,0,0,0
15,Rajasthan,2100,Bharti,700,1,0,1  no,0,700,1,1
15,Rajasthan,2100,Idea,0,0,0,0  no,0,0,0,0
15,Rajasthan,2100,RCL,0,0,0,0  no,0,0,0,0
15,Rajasthan,2100,Jio,0,0,0,0  no,0,0,0,0
15,Rajasthan,2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,Rajasthan,2100,Vodafone,700,1,0,2  no,0,700,1,2
15,Rajasthan,2500,Aircel,0,0,0,0  no,0,0,0,0
15,Rajasthan,2500,Bharti,0,0,0,0  no,0,0,0,0
15,Rajasthan,2500,Idea,0,0,0,Bid,1,60.3,1,1
15,Rajasthan,2500,RCL,0,0,0,0  no,0,0,0,0
15,Rajasthan,2500,Jio,0,0,0,0  no,0,0,0,0
15,Rajasthan,2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,Rajasthan,2500,Vodafone,60,2,0,1  no,0,60,1,2
15,Tamil Nadu,700,Aircel,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,Bharti,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,Idea,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,RCL,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,Jio,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,Tata Tele,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,700,Vodafone,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Aircel,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Bharti,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Idea,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,RCL,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Jio,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,800,Vodafone,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Aircel,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Bharti,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Idea,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,RCL,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Jio,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2100,Vodafone,1720,2,0,1  no,0,1720,2,1
15,Tamil Nadu,2300,Aircel,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2300,Bharti,1320,1,0,1  no,0,1320,1,1
15,Tamil Nadu,2300,Idea,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2300,RCL,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2300,Jio,1320,1,0,2  no,0,1320,1,2
15,Tamil Nadu,2300,Tata Tele,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2300,Vodafone,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Aircel,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Bharti,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Idea,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,RCL,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Jio,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,Tamil Nadu,2500,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),700,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),800,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),800,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),800,Idea,273.75,0,0,0  no,0,273.75,0,0
15,Uttar Pradesh (East),800,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),800,Jio,273.75,1,0,1  no,0,273.75,1,1
15,Uttar Pradesh (East),800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),800,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),900,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,Jio,23.92,12,0,Bid,25,24.15,12,2
15,Uttar Pradesh (East),1800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),1800,Vodafone,24.15,15,0,1  no,0,24.15,15,1
15,Uttar Pradesh (East),2100,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2100,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2100,Idea,550,1,0,2  no,0,550,1,2
15,Uttar Pradesh (East),2100,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2100,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2100,Vodafone,550,1,0,1  no,0,550,1,1
15,Uttar Pradesh (East),2500,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2500,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2500,Idea,0,0,0,Bid,1,90.45,1,1
15,Uttar Pradesh (East),2500,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2500,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (East),2500,Vodafone,90,2,0,1  no,0,90,1,2
15,Uttar Pradesh (West),700,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),700,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),800,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),900,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),1800,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),1800,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),1800,Idea,20.06,36,0,3  no,0,20.06,36,3
15,Uttar Pradesh (West),1800,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),1800,Jio,20.06,25,0,2  no,0,20.06,25,2
15,Uttar Pradesh (West),1800,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),1800,Vodafone,20.16,12,0,1  no,0,20.16,12,1
15,Uttar Pradesh (West),2100,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,Idea,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2100,Vodafone,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Aircel,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Bharti,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Idea,0,0,0,Bid,1,120.6,1,1
15,Uttar Pradesh (West),2500,RCL,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Jio,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,Uttar Pradesh (West),2500,Vodafone,120,2,0,1  no,0,120,1,2
15,West Bengal,700,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,700,Bharti,0,0,0,0  no,0,0,0,0
15,West Bengal,700,Idea,0,0,0,0  no,0,0,0,0
15,West Bengal,700,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,700,Jio,0,0,0,0  no,0,0,0,0
15,West Bengal,700,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,700,Vodafone,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Bharti,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Idea,0,0,0,0  no,0,0,0,0
15,West Bengal,800,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Jio,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,800,Vodafone,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Bharti,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Idea,9.2,25,0,2  no,0,9.2,25,2
15,West Bengal,1800,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Jio,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,1800,Vodafone,9.2,33,0,Bid,38,9.2,38,1
15,West Bengal,2100,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,Bharti,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,Idea,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,Jio,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,2100,Vodafone,0,0,0,0  no,0,0,0,0
15,West Bengal,2300,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,2300,Bharti,50,1,0,2  no,0,50,1,2
15,West Bengal,2300,Idea,0,0,0,0  no,0,0,0,0
15,West Bengal,2300,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,2300,Jio,50,1,0,1  no,0,50,1,1
15,West Bengal,2300,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,2300,Vodafone,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Aircel,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Bharti,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Idea,0,0,0,Bid,1,50,1,2
15,West Bengal,2500,RCL,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Jio,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Tata Tele,0,0,0,0  no,0,0,0,0
15,West Bengal,2500,Vodafone,50,1,0,1  no,0,50,1,1
16,Andhra Pradesh,700,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,Bharti,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,Idea,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,Jio,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,Tata Tele,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,700,Vodafone,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Bharti,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Idea,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Jio,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,800,Vodafone,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,Bharti,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,Idea,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,Jio,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,1800,Tata Tele,48.6,12,0,1  no,0,48.6,12,1
16,Andhra Pradesh,1800,Vodafone,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Bharti,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2300,Bharti,683.4,1,0,1  no,0,683.4,1,1
16,Andhra Pradesh,2300,Idea,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2300,Jio,683.4,1,0,2  no,0,683.4,1,2
16,Andhra Pradesh,2300,Tata Tele,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2300,Vodafone,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Aircel,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Bharti,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Idea,0,0,0,Bid,1,680,1,1
16,Andhra Pradesh,2500,RCL,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Jio,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Tata Tele,0,0,0,0  no,0,0,0,0
16,Andhra Pradesh,2500,Vodafone,0,0,0,0  no,0,0,0,0
16,Assam,700,Aircel,0,0,0,0  no,0,0,0,0
16,Assam,700,Bharti,0,0,0,0  no,0,0,0,0
16,Assam,700,Idea,0,0,0,0  no,0,0,0,0
16,Assam,700,RCL,0,0,0,0  no,0,0,0,0
16,Assam,700,Jio,0,0,0,0  no,0,0,0,0
16,Assam,700,Tata Tele,0,0,0,0  no,0,0,0,0
16,Assam,700,Vodafone,0,0,0,0  no,0,0,0,0
16,Assam,1800,Aircel,0,0,0,0  no,0,0,0,0
16,Assam,1800,Bharti,8,19,0,3  no,0,8,19,3
16,Assam,1800,Idea,8,25,0,2  no,0,8,25,2
16,Assam,1800,RCL,0,0,0,0  no,0,0,0,0
16,Assam,1800,Jio,0,0,0,0  no,0,0,0,0
16,Assam,1800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Assam,1800,Vodafone,8,37,0,1  no,0,8,37,1
16,Assam,2100,Aircel,0,0,0,0  no,0,0,0,0
16,Assam,2100,Bharti,0,0,0,0  no,0,0,0,0
16,Assam,2100,Idea,0,0,0,0  no,0,0,0,0
16,Assam,2100,RCL,0,0,0,0  no,0,0,0,0
16,Assam,2100,Jio,0,0,0,0  no,0,0,0,0
16,Assam,2100,Tata Tele,0,0,0,0  no,0,0,0,0
16,Assam,2100,Vodafone,0,0,0,0  no,0,0,0,0
16,Assam,2300,Aircel,0,0,0,0  no,0,0,0,0
16,Assam,2300,Bharti,20,1,0,Bid,1,20.1,1,1
16,Assam,2300,Idea,0,0,0,0  no,0,0,0,0
16,Assam,2300,RCL,0,0,0,0  no,0,0,0,0
16,Assam,2300,Jio,20,1,0,1  no,0,20,1,2
16,Assam,2300,Tata Tele,0,0,0,0  no,0,0,0,0
16,Assam,2300,Vodafone,0,0,0,0  no,0,0,0,0
16,Assam,2500,Aircel,0,0,0,0  no,0,0,0,0
16,Assam,2500,Bharti,0,0,0,0  no,0,0,0,0
16,Assam,2500,Idea,20,1,0,1  no,0,20,1,1
16,Assam,2500,RCL,0,0,0,0  no,0,0,0,0
16,Assam,2500,Jio,0,0,0,0  no,0,0,0,0
16,Assam,2500,Tata Tele,0,0,0,0  no,0,0,0,0
16,Assam,2500,Vodafone,0,0,0,Bid,1,20,1,2
16,Bihar,700,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,700,Bharti,0,0,0,0  no,0,0,0,0
16,Bihar,700,Idea,0,0,0,0  no,0,0,0,0
16,Bihar,700,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,700,Jio,0,0,0,0  no,0,0,0,0
16,Bihar,700,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,700,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,800,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,800,Bharti,0,0,0,0  no,0,0,0,0
16,Bihar,800,Idea,0,0,0,0  no,0,0,0,0
16,Bihar,800,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,800,Jio,0,0,0,0  no,0,0,0,0
16,Bihar,800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,800,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,900,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,900,Bharti,0,0,0,0  no,0,0,0,0
16,Bihar,900,Idea,0,0,0,0  no,0,0,0,0
16,Bihar,900,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,900,Jio,0,0,0,0  no,0,0,0,0
16,Bihar,900,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,900,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,1800,Aircel,12.4,9,0,3  no,0,12.4,9,3
16,Bihar,1800,Bharti,0,0,0,0  no,0,0,0,0
16,Bihar,1800,Idea,12.4,25,0,1  no,0,12.4,25,1
16,Bihar,1800,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,1800,Jio,12.4,25,0,2  no,0,12.4,25,2
16,Bihar,1800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,1800,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,2100,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,2100,Bharti,430,1,0,2  no,0,430,1,2
16,Bihar,2100,Idea,430,1,0,1  no,0,430,1,1
16,Bihar,2100,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,2100,Jio,0,0,0,0  no,0,0,0,0
16,Bihar,2100,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,2100,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,2300,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,2300,Bharti,61.2,1,0,2  no,0,0,0,0
16,Bihar,2300,Idea,61.2,1,0,1  no,0,61.2,1,2
16,Bihar,2300,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,2300,Jio,0,0,0,Bid,1,61.5,1,1
16,Bihar,2300,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,2300,Vodafone,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Aircel,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Bharti,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Idea,0,0,0,0  no,0,0,0,0
16,Bihar,2500,RCL,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Jio,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Tata Tele,0,0,0,0  no,0,0,0,0
16,Bihar,2500,Vodafone,0,0,0,0  no,0,0,0,0
16,Delhi,700,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,700,Bharti,0,0,0,0  no,0,0,0,0
16,Delhi,700,Idea,0,0,0,0  no,0,0,0,0
16,Delhi,700,RCL,0,0,0,0  no,0,0,0,0
16,Delhi,700,Jio,0,0,0,0  no,0,0,0,0
16,Delhi,700,Tata Tele,0,0,0,0  no,0,0,0,0
16,Delhi,700,Vodafone,0,0,0,0  no,0,0,0,0
16,Delhi,800,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,800,Bharti,0,0,0,0  no,0,0,0,0
16,Delhi,800,Idea,0,0,0,0  no,0,0,0,0
16,Delhi,800,RCL,0,0,0,0  no,0,0,0,0
16,Delhi,800,Jio,0,0,0,0  no,0,0,0,0
16,Delhi,800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Delhi,800,Vodafone,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Bharti,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Idea,0,0,0,0  no,0,0,0,0
16,Delhi,1800,RCL,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Jio,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Tata Tele,0,0,0,0  no,0,0,0,0
16,Delhi,1800,Vodafone,79.8,10,0,1  no,0,79.8,10,1
16,Delhi,2100,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,2100,Bharti,2770,1,0,1  no,0,2770,1,1
16,Delhi,2100,Idea,0,0,0,0  no,0,0,0,0
16,Delhi,2100,RCL,0,0,0,0  no,0,0,0,0
16,Delhi,2100,Jio,0,0,0,0  no,0,0,0,0
16,Delhi,2100,Tata Tele,0,0,0,0  no,0,0,0,0
16,Delhi,2100,Vodafone,0,0,0,0  no,0,0,0,0
16,Delhi,2300,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,2300,Bharti,1430,1,0,1  no,0,1430,1,1
16,Delhi,2300,Idea,0,0,0,0  no,0,0,0,0
16,Delhi,2300,RCL,0,0,0,0  no,0,0,0,0
16,Delhi,2300,Jio,1430,1,0,2  no,0,1430,1,2
16,Delhi,2300,Tata Tele,0,0,0,0  no,0,0,0,0
16,Delhi,2300,Vodafone,0,0,0,0  no,0,0,0,0
16,Delhi,2500,Aircel,0,0,0,0  no,0,0,0,0
16,Delhi,2500,Bharti,0,0,0,0  no,0,0,0,0
